Atom_ID,E_Vac_Cell,E_f_vac_Zn
15059,-720035.319220797,0.31206079703528455
15392,-720035.772431702,0.7652717019967364
15397,-720035.824244492,0.8170844919817152
15403,-720035.414018376,0.4068583760248127
8667,-720035.045759492,0.038599491964616095
8673,-720035.447692858,0.4405328580481561
8685,-720035.435680897,0.4285208969680222
15077,-720035.852842753,0.8456827530474963
15078,-720035.674611154,0.6674511540053042
15079,-720035.716201989,0.7090419889730962
15083,-720035.655197214,0.6480372139788794
15084,-720035.875234608,0.8680746079492944
15090,-720035.81940074,0.8122407399654018
15421,-720035.770934968,0.7637749680155518
15422,-720035.245866004,0.23870600402127973
15700,-720035.548769328,0.5416093280376496
8965,-720035.595108678,0.5879486779752748
8971,-720035.43751652,0.43035652002558133
15363,-720035.190101943,0.1829419429717215
15369,-720035.370008887,0.3628488870175185
15370,-720035.277580684,0.2704206840438398
15375,-720035.684944933,0.6777849330404403
15706,-720035.236271793,0.22911179301567397
15377,-720035.272107324,0.2649473239738124
15383,-720035.453778889,0.4466188890231403
15387,-720036.028350181,1.0211901809392128
15388,-720035.898673085,0.8915130850230905
15723,-720035.574968615,0.5678086149576681
15735,-720035.872964861,0.8658048609807717
8995,-720035.226436115,0.2192761149793493
15389,-720035.969126416,0.9619664160139488
15393,-720035.75784275,0.7506827500486376
15394,-720035.952704238,0.9455442379997673
15736,-720035.634517679,0.6273576789838823
9007,-720035.566017244,0.5588572440040859
9013,-720035.414507005,0.40734700500737897
15406,-720035.313943787,0.3067837870051714
15411,-720035.51852732,0.5113673199969905
15412,-720035.637200663,0.6300406629755723
15748,-720035.499909948,0.49274994796846083
15753,-720035.634874457,0.6277144570206853
15754,-720035.890912135,0.883752135008164
15759,-720035.646414288,0.6392542879633235
15418,-720035.452574919,0.4454149189708384
15429,-720035.464620317,0.45746031697612277
15430,-720035.348050701,0.34089070095919094
15760,-720035.558050877,0.5508908769419046
15772,-720035.462852204,0.45569220397859833
9297,-720035.576004628,0.5688446279685574
9303,-720035.714090379,0.7069303789479288
15701,-720035.31588642,0.3087264199578764
15702,-720035.631730894,0.6245708939689772
15703,-720035.630982783,0.6238227830338853
