Atom_ID,E_Vac_Cell,E_f_vac_Zn
45979,-716265.849364578,0.7266045779944958
48711,-716265.917502165,0.7947421649261939
48715,-716265.588982262,0.46622226191923044
52404,-716265.81072271,0.6879627099517363
56083,-716265.927476891,0.8047168909363078
56256,-716265.869686105,0.7469261050248148
48877,-716265.339392381,0.21663238099083326
52572,-716265.61505449,0.49229449001379333
52754,-716265.958940593,0.836180592912771
48886,-716265.443620225,0.32086022491805277
48887,-716265.466821253,0.3440612529195475
52570,-716265.605779913,0.48301991299033187
56257,-716265.614402748,0.49164274791494034
56258,-716266.031412187,0.9086521870014819
48885,-716265.577779654,0.4550196539168807
48891,-716265.531318859,0.408558858933449
48894,-716265.828781599,0.7060215989151599
48895,-716266.083423582,0.9606635819911586
52577,-716265.58281792,0.4600579199870678
52581,-716265.793400886,0.6706408859720083
52583,-716265.567548061,0.4447880609916153
52584,-716265.961331831,0.8385718309111523
56268,-716265.830564836,0.7078048360092195
49049,-716265.832661854,0.7099018539558726
